Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2023-12-11,SLB,SELL,224,45.67870891571045,10232.030797119141,STOP_LOSS,121334.23904126648,2023-07-10,50.74085065841674,P1,154.0,-1133.919750366209,-9.976462114882965
2023-12-11,NCLH,BUY,581,18.960200309753414,11015.876379966734,P1,109968.28849378113,,,,,,
2024-01-15,NCLH,SELL,581,16.5825,9634.432499999999,STOP_LOSS,119602.72099378114,2023-12-11,18.960200309753414,P1,35.0,-1381.443879966735,-12.540480959635703
2024-01-15,TSLA,SELL,52,216.70109939575195,11268.457168579102,N2,119855.30178239351,2023-06-05,217.17955123901365,P1,224.0,-24.879495849607338,-0.22030243663922425
2024-02-12,TPR,BUY,270,40.73063850402831,10997.272396087645,P1,108561.9651179648,,,,,,
2024-02-12,WYNN,BUY,94,104.99948570251463,9869.951656036375,P1,108561.96511796479,,,,,,
2024-02-26,BA,SELL,53,198.82170181274415,10537.55019607544,STOP_LOSS,119099.51531404024,2023-11-20,211.16059318542477,P1,98.0,-653.9612427520715,-5.843368398688643
2024-02-26,FANG,BUY,63,166.64278549194336,10498.495485992431,P1,107908.00387521273,,,,,,
2024-03-04,WYNN,SELL,94,98.38841033935547,9248.510571899415,STOP_LOSS,117156.51444711215,2024-02-12,104.99948570251463,P1,21.0,-621.4410841369609,-6.296293090320184
2024-03-04,OKE,BUY,133,69.99044197082519,9308.72878211975,P1,107286.56279107576,,,,,,
2024-04-15,CCL,SELL,751,14.216399660110474,10676.516144742965,N2,117963.07893581873,2023-11-20,15.011849961280822,P1,147.0,-597.3831761789315,-5.298815956874111
2024-04-15,DVN,BUY,207,51.43833791732788,10647.735948886871,P1,106689.17961489683,,,,,,
2024-04-22,DVN,SELL,207,48.67807537078858,10076.361601753235,STOP_LOSS,116765.54121665008,2024-04-15,51.43833791732788,P1,7.0,-571.3743471336365,-5.366158119213773
2024-04-29,TPR,SELL,270,38.167218360900875,10305.148957443236,STOP_LOSS,116422.95422520643,2024-02-12,40.73063850402831,P1,77.0,-692.1234386444085,-6.293591844561712
2024-05-13,VTR,BUY,233,45.858749599456786,10685.088656673432,P1,105425.68182911878,,,,,,
2024-05-13,CFG,BUY,282,34.55920045852661,9745.694529304505,P1,105425.6818291188,,,,,,
2024-06-10,CFG,SELL,282,31.92256404876709,9002.163061752319,STOP_LOSS,114427.84489087111,2024-05-13,34.55920045852661,P1,28.0,-743.5314675521859,-7.629332781942299
2024-06-10,CCL,BUY,531,16.950500774383542,9000.715911197662,P1,104682.1503615666,,,,,,
2024-06-17,CCL,SELL,531,15.186600151062011,8064.084680213928,STOP_LOSS,112746.23504178053,2024-06-10,16.950500774383542,P1,7.0,-936.631230983734,-10.406185910372802
2024-06-24,NCLH,BUY,459,17.549350929260253,8055.152076530456,P1,103745.51913058286,,,,,,
2024-08-05,NCLH,SELL,459,15.770700302124023,7238.751438674926,N2,110984.27056925779,2024-06-24,17.549350929260253,P1,42.0,-816.4006378555296,-10.13513624695181
2024-08-05,CFG,BUY,191,37.93734800338745,7246.033468647002,P1,102929.11849272733,,,,,,
2024-09-30,FANG,SELL,63,163.44891540527342,10297.281670532226,N2,113226.40016325956,2024-02-26,166.64278549194336,P1,217.0,-201.2138154602053,-1.916596675482443
2024-09-30,WYNN,BUY,105,97.86673954010008,10276.007651710508,P1,102727.90467726713,,,,,,
2024-11-11,WYNN,SELL,105,82.43147323608399,8655.304689788818,STOP_LOSS,111383.20936705596,2024-09-30,97.86673954010008,P1,42.0,-1620.70296192169,-15.771718130746171
2024-11-11,TSLA,BUY,26,326.03830123901366,8476.995832214356,P1,101107.20171534544,,,,,,
2025-03-10,TSLA,SELL,26,260.043313293457,6761.126145629882,STOP_LOSS,107868.32786097532,2024-11-11,326.03830123901366,P1,119.0,-1715.869686584474,-20.241483192239055
2025-03-10,WYNN,BUY,77,89.42976112365722,6886.091606521605,P1,99391.33202876097,,,,,,
2025-03-17,FITB,SELL,437,36.821131210327145,16090.834338912962,N2,115482.16636767393,2023-11-20,25.75077929496765,P1,483.0,4837.743787012099,42.99035686862852
2025-03-24,WYNN,SELL,77,81.23953353881836,6255.444082489014,STOP_LOSS,110484.51989826208,2025-03-10,89.42976112365722,P1,14.0,-630.6475240325908,-9.158279617356877
2025-04-07,CFG,SELL,191,32.96039028167725,6295.434543800355,STOP_LOSS,109893.86283554084,2024-08-05,37.93734800338745,P1,245.0,-950.5989248466476,-13.118886753143109
